	0
LOC109622806	0
LOC109622810	0
LOC109622811	0
LOC109622812	0
LOC109622813	0
LOC109622814	0
LOC109622815	4
LOC109622816	0
LOC109622817	0
LOC109622818	0
LOC109622822	0
LOC109622823	4
LOC109622824	1
LOC109622825	0
LOC109622827	0
LOC109622828	0
LOC109622829	0
LOC109622833	0
LOC109622834	0
LOC109622835	0
LOC109622836	0
LOC109622837	0
LOC109622838	0
LOC109622842	0
LOC109622843	1
LOC109622844	0
LOC109622845	0
LOC109622846	0
LOC109622849	0
LOC109622851	0
LOC109622852	0
LOC109622855	0
LOC109622862	1
LOC109622863	0
LOC109622864	0
LOC109622865	0
LOC109622866	0
LOC109622869	0
LOC109622870	0
LOC109622871	0
LOC109622872	1
LOC109622873	4
LOC109622874	4
LOC109622875	0
LOC109622876	0
LOC109622877	14
LOC109622878	0
LOC109622879	0
LOC109622880	0
LOC109622882	0
LOC109622883	0
LOC109622884	2
LOC109622885	4
LOC109622886	1
LOC109622889	0
LOC109622891	0
LOC109622892	0
LOC109622893	0
LOC109622894	0
LOC109622895	0
LOC109622896	0
LOC109622897	0
LOC109622898	0
LOC109622899	1
LOC109622900	0
LOC109622902	4
LOC109622904	0
LOC109622907	0
LOC109622908	0
LOC109622914	0
LOC109622915	0
LOC109622916	0
LOC109622934	0
LOC109622939	0
LOC109622942	0
LOC109622943	0
LOC109622946	0
LOC109622947	0
LOC109622948	0
LOC109622949	0
LOC109622955	0
LOC109622956	0
LOC109622957	0
LOC109622959	0
LOC109622967	0
LOC109622969	0
LOC109622970	1
LOC109622971	1
LOC109622974	0
LOC109622975	10
LOC109622977	0
LOC109622978	0
LOC109622980	0
LOC109622981	2
LOC109622982	0
LOC109622983	0
LOC109622985	0
LOC109622987	0
LOC109622988	0
LOC109622989	0
LOC109622991	0
LOC109623002	0
LOC109623003	0
LOC109623007	0
LOC109623008	0
LOC109623010	0
LOC109623011	0
LOC109623012	0
LOC109623014	0
LOC109623017	0
LOC109623019	0
LOC109623020	2
LOC109623021	0
LOC109623022	0
LOC109623040	0
LOC109623042	3
LOC109623043	1
LOC109623044	0
LOC109623050	2
LOC109623054	0
LOC109623063	0
LOC109623069	1
LOC109623070	1
LOC109623079	1
LOC109623081	0
LOC109623083	23
LOC109623085	0
LOC109623087	3
LOC109623088	0
LOC109623091	9379
LOC109623092	0
LOC109623093	0
LOC109623096	0
LOC109623097	0
LOC109623098	2
LOC109623099	4
LOC109623107	0
LOC109623109	0
LOC109623111	3
LOC109623112	4
LOC109623113	0
LOC109623114	2
LOC109623115	0
LOC109623117	0
LOC109623119	1
LOC109623120	0
LOC109623121	0
LOC109623122	0
LOC109623123	0
LOC109623124	0
LOC109623125	0
LOC109623127	0
LOC109623128	0
LOC109623129	0
LOC109623130	0
LOC109623132	0
LOC109623133	0
LOC109623134	0
LOC109623136	0
LOC109623137	0
LOC109623138	0
LOC109623139	1
LOC109623140	0
LOC109623141	0
LOC109623142	0
LOC109623143	0
LOC109623144	3
LOC109623145	7
LOC109623147	1
LOC109623148	0
LOC109623149	0
LOC109623151	0
LOC109623152	1
LOC109623154	0
LOC109623155	0
LOC109623157	0
LOC109623162	0
LOC109623165	0
LOC109623167	0
LOC109623168	0
LOC109623180	0
LOC109623181	0
LOC109623182	0
LOC109623183	0
LOC109623187	0
LOC109623190	0
LOC109623191	0
LOC109623194	0
LOC109623195	0
LOC109623197	0
LOC109623198	0
LOC109623204	0
LOC109623205	0
LOC109623210	2
LOC109623211	0
LOC109623212	0
LOC109623215	0
LOC109623216	3
LOC109623228	0
LOC109623237	0
LOC109623238	0
LOC109623239	0
LOC109623244	0
LOC109623251	0
LOC109623253	1
LOC109623254	4
LOC109623256	0
LOC109623259	0
LOC109623260	0
LOC109623262	0
LOC109623266	2
LOC109623270	0
LOC109623272	3
LOC109623273	0
LOC109623276	0
LOC109623281	1
LOC109623290	2
LOC109623291	0
LOC109623295	1
LOC109623296	10
LOC109623297	0
LOC109623298	0
LOC109623299	0
LOC109623301	1
LOC109623302	0
LOC109623303	0
LOC109623304	0
LOC109623305	0
LOC109623307	1
LOC109623308	0
LOC109623309	9
LOC109623310	2
LOC109623311	0
LOC109623312	0
LOC109623315	2
LOC109623316	0
LOC109623317	0
LOC109623318	3
LOC109623319	0
LOC109623320	0
LOC109623321	2
LOC109623322	0
LOC109623324	0
LOC109623325	0
LOC109623326	0
LOC109623327	0
LOC109623328	0
LOC109623329	0
LOC109623330	0
LOC109623332	2
LOC109623333	0
LOC109623336	0
LOC109623338	0
LOC109623344	3
LOC109623345	1
LOC109623349	0
LOC109623351	0
LOC109623352	0
LOC109623354	0
LOC109623355	0
LOC109623356	0
LOC109623357	0
LOC109623359	0
LOC109623360	0
LOC109623364	0
LOC109623365	0
LOC109623370	0
LOC109623380	0
LOC109623381	0
LOC109623382	0
LOC109623383	0
LOC109623384	0
LOC109623385	0
LOC109623386	0
LOC109623390	0
LOC109623392	0
LOC109623393	0
LOC109623394	0
LOC109623400	0
LOC109623401	0
LOC109623402	3
LOC109623404	0
LOC109623405	0
LOC109623406	0
LOC109623408	0
LOC109623411	0
LOC109623416	0
LOC109623420	0
LOC109623422	0
LOC109623423	0
LOC109623442	0
LOC109623445	0
LOC109623447	0
LOC109623448	0
LOC115253425	0
LOC115253426	0
LOC115253427	0
LOC115253428	0
LOC115253429	1
LOC115253430	0
LOC115253431	1
LOC115253433	0
LOC115253434	0
LOC115253435	0
LOC115253436	0
LOC115253437	0
LOC115253438	0
LOC115253439	0
LOC115253440	0
LOC115253442	2
LOC115253443	0
LOC115253444	0
LOC115253445	0
LOC115253446	0
LOC115253447	0
LOC115253448	0
LOC115253449	0
LOC115253450	0
LOC115253451	0
LOC115253452	0
LOC115253453	0
LOC115253454	0
LOC115253456	0
LOC115253458	0
LOC115253461	0
LOC115253462	0
LOC115253463	0
LOC115253464	0
LOC115253465	0
LOC115253466	0
LOC115253467	0
LOC115253468	0
LOC115253469	0
LOC115253470	0
LOC115253471	0
LOC115253473	0
LOC115253474	0
LOC115253475	0
LOC115253476	0
LOC115253478	0
LOC115253479	1
LOC115253480	0
LOC115253482	0
LOC115253485	0
LOC115253486	2
LOC115253488	0
LOC115253489	0
LOC115253490	0
LOC115253491	0
LOC115253492	0
LOC115253493	0
LOC115253494	0
LOC115253495	0
LOC115253496	1
LOC115253497	0
LOC115253498	0
LOC115253499	0
LOC115253500	4
LOC115253502	0
LOC115253504	0
LOC115253505	0
LOC115253506	0
LOC115253507	0
LOC115253508	0
LOC115253509	0
LOC115253510	0
LOC115253511	0
LOC115253512	0
LOC115253514	0
LOC115253515	0
LOC115253516	0
LOC115253517	0
LOC115253519	0
LOC115253520	0
LOC115253522	0
LOC115253523	0
LOC115253524	0
LOC115253527	0
LOC115253528	0
LOC115253529	0
LOC115253530	0
LOC115253532	0
LOC115253534	0
LOC115253535	1
LOC115253536	0
LOC115253538	2
LOC115253539	0
LOC115253540	1
LOC115253541	0
LOC115253542	1
LOC115253543	0
LOC115253545	0
LOC115253546	0
LOC115253547	0
LOC115253548	0
LOC115253549	0
LOC115253550	0
LOC115253551	0
LOC115253552	3
LOC115253553	0
LOC115253554	2
LOC115253555	0
LOC115253557	1
LOC115253558	0
LOC115253559	4
LOC115253560	0
LOC115253561	0
LOC115253562	0
LOC115253563	0
LOC115253565	0
LOC115253566	0
LOC115253568	0
LOC115253569	8
LOC115253570	1
LOC115253571	0
LOC115253572	0
LOC115253574	0
LOC115253575	0
LOC115253576	0
LOC115253577	6
LOC115253578	0
LOC115253579	0
LOC115253581	0
LOC115253583	1
LOC115253586	0
LOC115253587	0
LOC115253588	0
LOC115253589	0
LOC115253590	0
LOC115253591	0
LOC115253592	0
LOC115253593	0
LOC115253594	0
LOC115253595	0
LOC115253596	0
LOC115253597	0
LOC115253598	0
LOC115253599	0
LOC115253600	0
LOC115253601	2
LOC115253602	0
LOC115253603	4
LOC115253604	0
LOC115253605	0
LOC115253606	0
LOC115253608	0
LOC115253609	0
LOC115253610	0
LOC115253611	0
LOC115253612	0
LOC115253613	0
LOC115253614	1
LOC115253615	0
LOC115253616	0
LOC115253617	0
LOC115253618	0
LOC115253619	0
LOC115253622	0
LOC115253623	0
LOC115253624	0
LOC115253625	0
LOC115253626	1
LOC115253627	0
LOC115253628	0
LOC115253629	0
LOC115253630	1
LOC115253631	1
LOC115253633	0
LOC115253634	0
LOC115253635	0
LOC115253636	2
LOC115253637	0
LOC115253638	0
LOC115253639	0
LOC115253640	0
LOC115253641	0
LOC115253642	0
LOC115253643	0
LOC115253644	0
LOC115253645	0
LOC115253646	0
LOC115253647	0
LOC115253648	0
LOC115253649	0
LOC115253650	0
LOC115253653	0
LOC115253654	0
LOC115253655	2
LOC115253656	1
LOC115253658	0
LOC115253659	0
LOC115253661	0
LOC115253663	0
LOC115253664	0
LOC115253665	0
LOC115253666	0
LOC115253667	0
LOC115253668	0
LOC115253669	0
LOC115253670	1
LOC115253671	0
LOC115253674	0
LOC115253675	0
LOC115253676	0
LOC115253677	0
LOC115253678	0
LOC115253680	1
LOC115253681	0
LOC115253682	0
LOC115253683	0
LOC115253684	0
LOC115253686	0
LOC115253687	0
LOC115253689	2
LOC115253690	0
LOC115253692	0
LOC115253693	2
LOC115253694	0
LOC115253695	0
LOC115253696	0
LOC115253699	0
LOC115253700	0
LOC115253701	0
LOC115253702	1
LOC115253704	0
LOC115253705	0
LOC115253706	0
LOC115253707	1
LOC115253709	0
LOC115253710	0
LOC115253712	1
LOC115253713	0
LOC115253714	0
LOC115253716	0
LOC115253717	0
LOC115253718	0
LOC115253720	0
LOC115253721	0
LOC115253722	0
LOC115253723	0
LOC115253724	0
LOC115253725	0
LOC115253726	0
LOC115253728	0
LOC115253729	0
LOC115253730	0
LOC115253731	0
LOC115253732	0
LOC115253733	0
LOC115253734	0
LOC115253735	0
LOC115253736	0
LOC115253737	0
LOC115253738	0
LOC115253739	0
LOC115253740	0
LOC115253741	0
LOC115253742	0
LOC115253743	0
LOC115253744	0
LOC115253745	0
LOC115253746	0
LOC115253747	0
LOC115253748	0
LOC115253749	0
LOC115253750	0
LOC115253752	0
LOC115253754	1
LOC115253755	0
LOC115253756	0
LOC115253757	0
LOC115253758	4
LOC115253760	1
LOC115253761	0
LOC115253762	0
LOC115253763	0
LOC115253764	0
LOC115253765	0
LOC115253766	0
LOC115253768	0
LOC115253769	0
LOC115253770	0
LOC115253771	0
LOC115253772	0
LOC115253773	0
LOC115253774	0
LOC115253775	2
LOC115253776	0
LOC115253777	0
LOC115253778	0
LOC115253779	0
LOC115253780	0
LOC115253781	0
LOC115253782	0
LOC115253783	0
LOC115253784	0
LOC115253785	0
LOC115253787	0
LOC115253789	0
LOC115253790	0
LOC115253791	0
LOC115253792	0
LOC115253794	0
LOC115253797	0
LOC115253798	0
LOC115253799	0
LOC115253800	0
LOC115253801	0
LOC115253802	0
LOC115253803	0
LOC115253804	0
LOC115253806	0
LOC115253807	0
LOC115253809	0
LOC115253810	0
LOC115253811	0
LOC115253812	0
LOC115253813	2
LOC115253814	0
LOC115253815	0
LOC115253816	3
LOC115253818	0
LOC115253819	0
LOC115253820	0
LOC115253821	1
LOC115253822	1
LOC115253823	0
LOC115253826	0
LOC115253828	0
LOC115253830	0
LOC115253831	0
LOC115253833	0
LOC115253835	0
LOC115253837	0
LOC115253838	2
LOC115253841	0
LOC115253842	3
LOC115253843	0
LOC115253845	2
LOC115253846	3
LOC115253848	0
LOC115253850	1
LOC115253851	0
LOC115253852	0
LOC115253853	0
LOC115253854	0
LOC115253855	0
LOC115253858	0
LOC115253860	0
LOC115253861	0
LOC115253862	0
LOC115253863	0
LOC115253865	0
LOC115253866	0
LOC115253867	0
LOC115253869	0
LOC115253873	0
LOC115253874	0
LOC115253878	0
LOC115253879	0
LOC115253880	0
LOC115253881	10
LOC115253883	1
LOC115253885	0
LOC115253886	0
LOC115253889	0
LOC115253891	0
LOC115253892	1
LOC115253893	0
LOC115253894	0
LOC115253895	0
LOC115253896	0
LOC115253897	0
LOC115253900	0
LOC115253901	0
LOC115253902	0
LOC115253903	0
LOC115253904	0
LOC115253907	0
LOC115253908	0
LOC115253910	0
LOC115253911	0
LOC115253913	0
LOC115253914	0
LOC115253915	0
LOC115253916	4
LOC115253918	0
LOC115253920	0
LOC115253921	0
LOC115253922	0
LOC115253923	0
LOC115253924	1
LOC115253925	0
LOC115253926	0
LOC115253927	3
LOC115253928	0
LOC115253929	1
LOC115253930	0
LOC115253931	0
LOC115253932	0
LOC115253933	0
LOC115253934	0
LOC115253935	0
LOC115253936	0
LOC115253937	2
LOC115253938	3
LOC115253939	0
LOC115253940	0
LOC115253941	0
LOC115253942	0
LOC115253943	0
LOC115253944	0
LOC115253945	0
LOC115253946	0
LOC115253947	0
LOC115253948	0
LOC115253949	1
LOC115253950	0
LOC115253951	0
LOC115253952	3
LOC115253953	0
LOC115253954	0
LOC115253955	0
LOC115253956	0
LOC115253958	0
LOC115253959	0
LOC115253962	1
LOC115253963	0
LOC115253964	0
LOC115253965	1
LOC115253966	0
LOC115253967	0
LOC115253968	1
LOC115253969	0
LOC115253970	2
LOC115253971	2
LOC115253972	2
LOC115253973	13
LOC115253974	0
LOC115253976	0
LOC115253977	0
LOC115253978	0
LOC115253980	0
LOC115253981	0
LOC115253982	0
LOC115253983	0
LOC115253984	0
LOC115253985	0
LOC115253986	0
LOC115253987	0
LOC115253989	0
LOC115253990	0
LOC115253991	0
LOC115253992	0
LOC115253993	0
LOC115253994	0
LOC115253995	0
LOC115253996	0
LOC115253997	0
LOC115253998	0
LOC115253999	0
LOC115254000	0
LOC115254001	0
LOC115254003	0
LOC115254004	0
LOC115254005	0
LOC115254006	0
LOC115254007	0
LOC115254008	0
LOC115254009	0
LOC115254010	0
LOC115254011	1
LOC115254012	0
LOC115254013	4
LOC115254014	0
LOC115254015	0
LOC115254016	0
LOC115254017	0
LOC115254018	0
LOC115254019	0
LOC115254020	0
LOC115254021	6
LOC115254022	1
LOC115254024	2
LOC115254025	0
LOC115254026	0
LOC115254027	0
LOC115254028	0
LOC115254029	0
LOC115254030	0
LOC115254031	0
LOC115254032	0
LOC115254034	0
LOC115254035	0
LOC115254037	0
LOC115254039	0
LOC115254040	1
LOC115254041	8
LOC115254042	0
LOC115254044	0
LOC115254045	0
LOC115254046	8
LOC115254047	0
LOC115254049	0
LOC115254050	0
LOC115254051	1
LOC115254052	0
LOC115254055	2
LOC115254057	0
LOC115254058	0
LOC115254059	0
LOC115254060	0
LOC115254061	0
LOC115254062	0
LOC115254063	0
LOC115254064	0
LOC115254065	0
LOC115254066	0
LOC115254067	0
LOC115254068	0
LOC115254069	0
LOC115254070	0
LOC115254071	3
LOC115254073	1
LOC115254074	0
LOC115254075	0
LOC115254076	0
LOC115254078	0
LOC115254079	0
LOC115254080	0
LOC115254081	0
LOC115254082	0
LOC115254083	0
LOC115254084	0
LOC115254086	0
LOC115254088	0
LOC115254089	0
LOC115254090	0
LOC115254091	0
LOC115254092	0
LOC115254093	0
LOC115254094	0
LOC115254097	0
LOC115254098	0
LOC115254099	0
LOC115254100	0
LOC115254101	0
LOC115254102	0
LOC115254104	2
LOC115254105	0
LOC115254106	0
LOC115254107	0
LOC115254109	0
LOC115254111	0
LOC115254112	0
LOC115254113	0
LOC115254114	0
LOC115254115	0
LOC115254116	0
LOC115254117	0
LOC115254118	0
LOC115254119	0
LOC115254120	0
LOC115254121	0
LOC115254122	0
LOC115254123	0
LOC115254124	1
LOC115254125	0
LOC115254126	0
LOC115254127	0
LOC115254128	0
LOC115254129	0
LOC115254130	0
LOC115254131	0
LOC115254132	0
LOC115254133	0
LOC115254134	0
LOC115254135	0
LOC115254136	0
LOC115254137	1
LOC115254138	0
LOC115254139	0
LOC115254140	0
LOC115254141	0
LOC115254142	0
LOC115254143	0
LOC115254144	0
LOC115254145	0
LOC115254146	0
LOC115254147	0
LOC115254148	0
LOC115254149	0
LOC115254150	1
LOC115254151	0
LOC115254152	0
LOC115254153	0
LOC115254154	0
LOC115254155	0
LOC115254156	0
LOC115254157	726
LOC115254158	0
LOC115254159	3
LOC115254161	0
LOC115254164	0
LOC115254165	0
LOC115254166	0
LOC115254167	0
LOC115254168	0
LOC115254169	0
LOC115254170	1
LOC115254171	0
LOC115254172	0
LOC115254173	0
LOC115254174	0
LOC115254175	0
LOC115254176	1
LOC115254177	0
LOC115254178	0
LOC115254179	5
LOC115254180	0
LOC115254181	0
LOC115254182	0
LOC115254183	0
LOC115254184	0
LOC115254185	0
LOC115254186	0
LOC115254187	0
LOC115254188	0
LOC115254190	0
LOC115254191	0
LOC115254192	0
LOC115254193	0
LOC115254194	0
LOC115254195	0
LOC115254196	0
LOC115254198	0
LOC115254199	0
LOC115254200	4
LOC115254201	4
LOC115254203	0
LOC115254204	0
LOC115254205	2
LOC115254206	1
LOC115254207	0
LOC115254208	0
LOC115254209	0
LOC115254211	0
LOC115254212	0
LOC115254213	0
LOC115254215	0
LOC115254217	0
LOC115254218	0
LOC115254219	0
LOC115254220	0
LOC115254221	0
LOC115254222	0
LOC115254223	0
LOC115254224	0
LOC115254226	0
LOC115254227	0
LOC115254228	0
LOC115254229	0
LOC115254230	0
LOC115254231	0
LOC115254232	0
LOC115254233	1
LOC115254234	0
LOC115254235	0
LOC115254236	0
LOC115254238	0
LOC115254239	0
LOC115254240	0
LOC115254241	0
LOC115254242	0
LOC115254243	0
LOC115254244	0
LOC115254245	0
LOC115254246	0
LOC115254247	0
LOC115254248	0
LOC115254249	0
LOC115254250	0
LOC115254251	0
LOC115254252	0
LOC115254253	0
LOC115254254	0
LOC115254255	0
LOC115254256	7
LOC115254257	0
LOC115254258	0
LOC115254259	0
LOC115254260	0
LOC115254261	0
LOC115254262	0
LOC115254263	0
LOC115254264	0
LOC115254265	0
LOC115254266	1
LOC115254267	0
LOC115254268	0
LOC115254269	0
LOC115254270	0
LOC115254271	0
LOC115254272	0
LOC115254273	0
LOC115254274	0
LOC115254275	0
LOC115254276	0
LOC115254277	0
LOC115254278	0
LOC115254279	0
LOC115254281	0
LOC115254282	0
LOC115254283	0
LOC115254284	0
LOC115254285	0
LOC115254286	0
LOC115254287	0
LOC115254288	0
LOC115254289	14
LOC115254290	0
LOC115254292	0
LOC115254293	0
LOC115254294	0
LOC115254296	0
LOC115254297	0
LOC115254298	0
LOC115254300	0
LOC115254301	0
LOC115254303	0
LOC115254305	0
LOC115254306	0
LOC115254308	0
LOC115254309	0
LOC115254310	0
LOC115254312	0
LOC115254313	0
LOC115254314	2
LOC115254315	0
LOC115254316	0
LOC115254317	0
LOC115254318	0
LOC115254319	0
LOC115254320	0
LOC115254322	0
LOC115254324	0
LOC115254325	0
LOC115254326	0
LOC115254328	0
LOC115254331	4
LOC115254332	0
LOC115254334	0
LOC115254335	0
LOC115254336	2
LOC115254337	0
LOC115254338	0
LOC115254340	0
LOC115254341	0
LOC115254342	0
LOC115254344	0
LOC115254345	0
LOC115254346	0
LOC115254348	1
LOC115254350	0
LOC115254351	0
LOC115254352	0
LOC115254353	0
LOC115254354	0
LOC115254355	0
LOC115254356	1
LOC115254357	0
LOC115254359	0
LOC115254360	0
LOC115254361	0
LOC115254362	0
LOC115254363	0
LOC115254365	0
LOC115254366	0
LOC115254367	0
LOC115254368	0
LOC115254369	0
LOC115254370	0
LOC115254371	0
LOC115254372	0
LOC115254373	0
LOC115254374	0
LOC115254376	0
LOC115254377	0
LOC115254378	0
LOC115254380	0
LOC115254384	0
LOC115254385	0
LOC115254386	0
LOC115254387	0
LOC115254388	0
LOC115254389	0
LOC115254390	0
LOC115254391	0
LOC115254392	0
LOC115254393	0
LOC115254394	0
LOC115254396	0
LOC115254397	0
LOC115254398	0
LOC115254399	0
LOC115254400	0
LOC115254402	0
LOC115254403	0
LOC115254404	0
LOC115254405	0
LOC115254406	0
LOC115254407	0
LOC115254408	0
LOC115254409	0
LOC115254410	0
LOC115254411	0
LOC115254412	2
LOC115254414	0
LOC115254415	0
LOC115254416	0
LOC115254417	0
LOC115254418	0
LOC115254419	0
LOC115254420	0
LOC115254421	0
LOC115254422	0
LOC115254423	0
LOC115254425	0
LOC115254426	0
LOC115254427	0
LOC115254429	0
LOC115254430	0
LOC115254431	0
LOC115254432	0
LOC115254433	0
LOC115254434	0
LOC115254435	0
LOC115254436	0
LOC115254437	0
LOC115254438	0
LOC115254439	0
LOC115254440	2
LOC115254441	0
LOC115254442	0
LOC115254444	0
LOC115254446	0
LOC115254448	0
LOC115254449	0
LOC115254450	0
LOC115254451	0
LOC115254452	0
LOC115254453	0
LOC115254454	0
LOC115254456	0
LOC115254457	0
LOC115254458	0
LOC115254462	0
LOC115254464	0
LOC115254465	2
LOC115254467	0
LOC115254468	0
LOC115254469	0
LOC115254470	0
LOC115254472	0
LOC115254473	0
LOC115254477	0
LOC115254478	0
LOC115254479	0
LOC115254480	0
LOC115254481	0
LOC115254482	0
LOC115254483	0
LOC115254485	0
LOC115254486	0
LOC115254490	0
LOC115254491	0
LOC115254492	0
LOC115254493	0
LOC115254494	0
LOC115254496	0
LOC115254498	0
LOC115254501	0
LOC115254503	0
LOC115254504	0
LOC115254505	0
LOC115254506	0
LOC115254507	6
LOC115254508	0
LOC115254509	0
LOC115254510	0
LOC115254514	0
LOC115254515	0
LOC115254517	0
LOC115254518	0
LOC115254519	0
LOC115254520	0
LOC115254521	0
LOC115254522	0
LOC115254523	0
LOC115254524	0
LOC115254525	0
LOC115254526	0
LOC115254527	0
LOC115254528	0
LOC115254529	0
LOC115254530	0
LOC115254531	0
LOC115254532	0
LOC115254533	0
LOC115254534	0
LOC115254535	0
LOC115254536	0
LOC115254537	0
LOC115254538	0
LOC115254539	0
LOC115254540	0
LOC115254541	0
LOC115254542	0
LOC115254544	1
LOC115254547	0
LOC115254548	22
LOC115254550	0
LOC115254554	0
LOC115254555	0
LOC115254556	0
LOC115254558	0
LOC115254559	0
LOC115254560	0
LOC115254562	0
LOC115254563	0
LOC115254564	0
LOC115254565	0
LOC115254566	0
LOC115254567	0
LOC115254568	0
LOC115254569	0
LOC115254570	0
LOC115254571	0
LOC115254572	0
LOC115254573	0
LOC115254576	0
LOC115254578	0
LOC115254579	0
LOC115254581	0
LOC115254583	0
LOC115254584	0
LOC115254585	0
LOC115254587	0
LOC115254592	0
LOC115254593	0
LOC115254594	0
LOC115254596	0
LOC115254597	0
LOC115254598	0
LOC115254599	0
LOC115254600	0
LOC115254601	0
LOC115254603	0
LOC115254604	0
LOC115254605	0
LOC115254606	0
LOC115254607	0
LOC115254608	0
LOC115254609	0
LOC115254611	0
LOC115254612	0
LOC115254613	0
LOC115254615	0
LOC115254620	0
LOC115254623	0
LOC115254624	0
LOC115254625	0
LOC115254626	0
LOC115254629	0
LOC115254632	0
LOC115254635	0
LOC115254636	0
LOC115254638	0
LOC115254639	0
LOC115254642	0
LOC115254643	0
LOC115254646	0
LOC115254647	0
LOC115254648	0
LOC115254649	0
LOC115254650	0
LOC115254652	0
LOC115254653	0
LOC115254654	0
LOC115254655	0
LOC115254658	0
LOC115254659	0
LOC115254660	0
LOC115254661	0
LOC115254662	0
LOC115254665	21
LOC115254666	0
LOC115254670	2
LOC115254671	0
LOC115254673	0
LOC115254674	0
LOC115254677	0
LOC115254678	0
LOC115254679	0
LOC115254680	0
LOC115254683	0
LOC115254685	0
LOC115254686	0
LOC115254687	0
LOC115254688	0
LOC115254691	0
LOC115254693	0
LOC115254695	1
LOC115254698	0
LOC115254703	0
LOC115254704	0
LOC115254705	0
LOC115254706	0
LOC115254707	0
LOC115254710	0
LOC115254712	0
LOC115254714	0
LOC115254716	0
LOC115254718	0
LOC115254719	0
LOC115254720	0
LOC115254721	0
LOC115254723	0
LOC115254725	0
LOC115254726	0
LOC115254729	0
LOC115254730	0
LOC115254732	0
LOC115254734	0
LOC115254735	0
LOC115254736	3
LOC115254737	7
LOC115254738	0
LOC115254740	0
LOC115254741	0
LOC115254742	0
LOC115254744	0
LOC115254749	0
LOC115254750	0
LOC115254751	0
LOC115254752	0
LOC115254754	0
LOC115254755	0
LOC115254756	0
LOC115254758	0
LOC115254759	0
LOC115254760	0
LOC115254761	0
LOC115254762	0
LOC115254763	0
LOC115254764	0
LOC115254766	0
LOC115254767	0
LOC115254769	0
LOC115254771	0
LOC115254773	0
LOC115254775	0
LOC115254776	0
LOC115254777	0
LOC115254779	7
LOC115254780	1
LOC115254782	0
LOC115254783	0
LOC115254786	0
LOC115254788	5
LOC115254790	0
LOC115254792	0
LOC115254793	0
LOC115254794	0
LOC115254795	0
LOC115254797	0
LOC115254798	0
LOC115254799	0
LOC115254800	0
LOC115254801	0
LOC115254802	0
LOC115254804	0
LOC115254811	0
LOC115254812	0
LOC115254813	0
LOC115254815	0
LOC115254816	0
LOC115254818	0
LOC115254822	0
LOC115254823	0
LOC115254827	0
LOC115254828	0
LOC115254829	0
LOC115254831	0
LOC115254835	0
LOC115254836	0
LOC115254839	6
LOC115254849	0
LOC115254851	0
LOC115254853	0
LOC115254854	0
LOC115254855	0
LOC115254856	0
LOC115254858	0
LOC115254860	0
LOC115254862	0
LOC115254863	0
LOC115254864	0
LOC115254868	0
LOC115254869	0
LOC115254870	0
LOC115254871	0
LOC115254874	0
LOC115254875	0
LOC115254876	0
LOC115254877	0
LOC115254879	0
LOC115254881	0
LOC115254882	0
LOC115254883	0
LOC115254884	0
LOC115254885	0
LOC115254886	0
LOC115254887	0
LOC115254888	0
LOC115254889	0
LOC115254890	0
LOC115254891	0
LOC115254892	0
LOC115254894	0
LOC115254896	0
LOC115254897	0
LOC115254898	0
LOC115254899	0
LOC115254900	0
LOC115254901	0
LOC115254902	0
LOC115254903	0
LOC115254905	0
LOC115254906	0
LOC115254907	0
LOC115254908	0
LOC115254909	0
LOC115254910	0
LOC115254911	0
LOC115254913	0
LOC115254914	0
LOC115254915	0
LOC115254916	4
LOC115254917	0
LOC115254918	0
LOC115254919	0
LOC115254920	0
LOC115254921	0
LOC115254923	0
LOC115254924	0
LOC115254925	0
LOC115254926	0
LOC115254928	0
LOC115254929	0
LOC115254930	0
LOC115254933	0
LOC115254935	0
LOC115254936	0
LOC115254937	0
LOC115254938	0
LOC115254939	0
LOC115254940	0
LOC115254942	0
LOC115254943	2
LOC115254946	0
LOC115254947	0
LOC115254953	0
LOC115254954	0
LOC115254955	0
LOC115254959	0
LOC115254960	0
LOC115254961	0
LOC115254963	0
LOC115254964	0
LOC115254967	0
LOC115254968	0
LOC115254969	0
LOC115254970	0
LOC115254972	0
LOC115254975	0
LOC115254976	0
LOC115254977	0
LOC115254978	0
LOC115254980	0
LOC115254981	12
LOC115254984	0
LOC115254985	0
LOC115254986	0
LOC115254988	0
LOC115254989	0
LOC115254992	1
LOC115254993	1
LOC115254995	0
LOC115254996	0
LOC115254998	0
LOC115254999	0
LOC115255000	0
LOC115255001	0
LOC115255002	0
LOC115255003	0
LOC115255004	0
LOC115255005	0
LOC115255006	0
LOC115255008	0
LOC115255009	0
LOC115255011	0
LOC115255012	0
LOC115255013	1
LOC115255014	0
LOC115255015	0
LOC115255017	1
LOC115255018	0
LOC115255020	1
LOC115255021	0
LOC115255023	0
LOC115255024	0
LOC115255025	0
LOC115255026	0
LOC115255027	0
LOC115255029	0
LOC115255030	0
LOC115255032	0
LOC115255033	0
LOC115255035	0
LOC115255036	0
LOC115255037	0
LOC115255040	0
LOC115255041	0
LOC115255043	0
LOC115255044	0
LOC115255048	1
LOC115255051	0
LOC115255052	0
LOC115255054	0
LOC115255056	0
LOC115255057	0
LOC115255058	0
LOC115255059	0
LOC115255060	0
LOC115255061	0
LOC115255062	0
LOC115255064	0
LOC115255067	0
LOC115255068	0
LOC115255070	0
LOC115255072	0
LOC115255073	0
LOC115255075	1
LOC115255076	0
